file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.garmin_product,device_info.software_version,device_info.device_index,device_info.source_type,device_info.local_device_type,unknown.unknown,timestamp_correlation.timestamp[s],timestamp_correlation.local_timestamp[s],hrv_status_summary.timestamp,hrv_status_summary.unknown,hrv_status_summary.weekly_average[ms],hrv_status_summary.baseline_low_upper[ms],hrv_status_summary.baseline_balanced_lower[ms],hrv_status_summary.baseline_balanced_upper[ms],hrv_status_summary.status,
"3478404119","1092900378","1","4394","68",,,,
"3478404119","1092900378","1","4394","68","1611",,,
"3478404119","1092900378","1","4394","68","1611","1092900378","3478404119","1","4394","16.11","0","5",
"3478404119","1092900378","1","4394","68","1611","1092900378","3478404119","1","4394","16.11","1","5","10",
"3478404119","1092900378","1","4394","68","1611","1092900378","3478404119","1","4394","16.11","1","5","10","1",
"3478404119","1092900378","1","4394","68","1611","1092900378","3478404119","1","4394","16.11","1","5","10","1","1092900377","1092907577",
"3478404119","1092900378","1","4394","68","1611","1092900378","3478404119","1","4394","16.11","1","5","10","1","1092900377","1092907577","1092900378","29","67.0","64.0","71.0","104.0","3",
"3478404119","1092900378","1","4394","68","1611","1092900378","3478404119","1","4394","16.11","1","5","10","1","1092900379","1092907579","1092900378","29","67.0","64.0","71.0","104.0","3",
