file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.number,file_id.type,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.garmin_product,device_info.software_version,software.version,unknown.unknown,monitoring_info.timestamp[s],monitoring_info.local_timestamp[s],monitoring_info.cycles_to_distance[m/cycle],monitoring_info.cycles_to_calories[kcal/cycle],monitoring_info.unknown,monitoring_info.resting_metabolic_rate[kcal / day],monitoring_info.activity_type,monitoring.timestamp[s],monitoring.distance[m],monitoring.cycles[cycles],monitoring.active_time[s],monitoring.active_calories[kcal],monitoring.duration_min[min],monitoring.activity_type,monitoring.steps[steps],monitoring.unknown,monitoring_hr_data.timestamp[s],monitoring_hr_data.resting_heart_rate[bpm],monitoring_hr_data.current_day_resting_heart_rate[bpm],ohr_settings.timestamp[s],ohr_settings.enabled,event.timestamp[s],event.data16,event.event,event.event_type,event.data,event.auto_activity_detect_start_timestamp[s],event.activity_type,event.auto_activity_detect_duration[min],stress_level.stress_level_time[s],stress_level.stress_level_value,stress_level.unknown,respiration_rate.timestamp,respiration_rate.respiration_rate[breaths/min],monitoring.timestamp_16[s],monitoring.heart_rate[bpm],monitoring.current_activity_type_intensity,monitoring.intensity,
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","72|196|72|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095287880","9.69","0.0","55.0","0","38","6","11","0","1095287880","55","58",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","72|196|72|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095287880","9.69","0.0","55.0","0","38","6","11","0","1095287880","55","58","1095287880","1",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","72|196|72|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095287880","9.69","0.0","55.0","0","38","6","11","0","1095287880","55","58","1095287880","1","1095287880","200","78","3","200",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","72|196|72|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095287880","9.69","0.0","55.0","0","38","6","11","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","72|196|72|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095287880","9.69","0.0","55.0","0","38","6","11","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095287940","25","1",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","72|196|72|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095287880","9.69","0.0","55.0","0","38","6","11","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095287940","25","1","1095287940","13.2",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","72|196|72|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095287880","9.69","0.0","55.0","0","38","6","11","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095287940","25","1","1095287940","13.2","50308","66",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","40|0|0|248","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095287880","9.69","0.0","55.0","0","38","6","11","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095287940","25","1","1095287940","13.2","50308","66",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","40|0|0|248","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095287880","9.69","0.0","55.0","0","38","6","11","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288000","24","1","1095287940","13.2","50308","66",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","40|0|0|248","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095287880","9.69","0.0","55.0","0","38","6","11","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288000","24","1","1095288000","11.93","50308","66",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","20|0|0|248","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095287880","9.69","0.0","55.0","0","38","6","11","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288000","24","1","1095288000","11.93","50308","66",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","20|0|0|248","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288000","9.69","0.0","55.0","0","38","8","11","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288000","24","1","1095288000","11.93","50308","66","136","4.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","20|0|0|248","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288000","9.69","0.0","55.0","0","38","8","11","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288060","20","1","1095288000","11.93","50308","66","136","4.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","20|0|0|248","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288000","9.69","0.0","55.0","0","38","8","11","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288060","20","1","1095288060","12.29","50308","66","136","4.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","252|196|72|65|1|0|68|73|54|19|0|40|4|28|225|72|65|2|0|0|0|0|0|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288000","9.69","0.0","55.0","0","38","8","11","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288060","20","1","1095288060","12.29","50308","66","136","4.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","252|196|72|65|1|1|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288000","9.69","0.0","55.0","0","38","8","11","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288060","20","1","1095288060","12.29","50308","66","136","4.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","252|196|72|65|1|1|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288000","9.69","0.0","55.0","0","38","8","11","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288060","20","1","1095288060","12.29","50428","68","136","4.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","34|0|0|248","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288000","9.69","0.0","55.0","0","38","8","11","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288060","20","1","1095288060","12.29","50428","68","136","4.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","34|0|0|248","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288000","9.69","0.0","115.0","0","38","6","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288060","20","1","1095288060","12.29","50428","68","134","4.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","34|0|0|248","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288000","9.69","0.0","115.0","0","38","6","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288120","23","1","1095288060","12.29","50428","68","134","4.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","34|0|0|248","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288000","9.69","0.0","115.0","0","38","6","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288120","23","1","1095288120","12.79","50428","68","134","4.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","20|0|0|248","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288000","9.69","0.0","115.0","0","38","6","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288120","23","1","1095288120","12.79","50428","68","134","4.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","20|0|0|248","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288120","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288120","23","1","1095288120","12.79","50428","68","104","3.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","20|0|0|248","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288120","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288180","20","1","1095288120","12.79","50428","68","104","3.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","20|0|0|248","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288120","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288180","20","1","1095288180","11.91","50428","68","104","3.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","20|0|0|248","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288120","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288180","20","1","1095288180","11.91","50548","67","104","3.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","29|2|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288120","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288180","20","1","1095288180","11.91","50548","67","104","3.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","29|2|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288120","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288240","16","1","1095288180","11.91","50548","67","104","3.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","29|2|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288120","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288240","16","1","1095288240","11.88","50548","67","104","3.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","29|2|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288120","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288240","16","1","1095288240","11.88","50608","61","104","3.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","2|64|38|8","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288120","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288240","16","1","1095288240","11.88","50608","61","104","3.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","2|64|38|8","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288240","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288240","16","1","1095288240","11.88","50608","61","8","0.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","2|64|38|8","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288240","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288300","13","1","1095288240","11.88","50608","61","8","0.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","2|64|38|8","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288240","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288300","13","1","1095288300","12.32","50608","61","8","0.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","2|64|38|8","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288240","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288300","13","1","1095288300","12.32","50668","63","8","0.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","6|0|4|240","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288240","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288300","13","1","1095288300","12.32","50668","63","8","0.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","6|0|4|240","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288300","13","1","1095288300","12.32","50668","63","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","6|0|4|240","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288360","13","1","1095288300","12.32","50668","63","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","6|0|4|240","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288360","13","1","1095288360","11.79","50668","63","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","6|0|4|240","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288360","13","1","1095288360","11.79","50728","61","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","6|240|0|176","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288360","13","1","1095288360","11.79","50728","61","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","6|240|0|176","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288420","18","1","1095288360","11.79","50728","61","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","6|240|0|176","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288420","18","1","1095288420","12.27","50728","61","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","100|198|72|65|1|0|63|72|54|25|0|40|4|132|226|72|65|0|0|0|0|0|0|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288420","18","1","1095288420","12.27","50728","61","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","100|198|72|65|1|1|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288420","18","1","1095288420","12.27","50728","61","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","100|198|72|65|1|1|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288420","18","1","1095288420","12.27","50788","63","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","216|133|4|16","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288420","18","1","1095288420","12.27","50788","63","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","216|133|4|16","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288480","15","1","1095288420","12.27","50788","63","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","216|133|4|16","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288480","15","1","1095288480","12.13","50788","63","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","216|133|4|16","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288480","15","1","1095288480","12.13","50848","65","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","10|0|0|24","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288480","15","1","1095288480","12.13","50848","65","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","10|0|0|24","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288540","12","1","1095288480","12.13","50848","65","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","10|0|0|24","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288540","12","1","1095288540","12.85","50848","65","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","10|0|0|24","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288540","12","1","1095288540","12.85","50908","62","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","10|0|0|32","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288540","12","1","1095288540","12.85","50908","62","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","10|0|0|32","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288600","17","1","1095288540","12.85","50908","62","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","10|0|0|32","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288600","17","1","1095288600","13.45","50908","62","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","4|2|0|40","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288600","17","1","1095288600","13.45","50908","62","40","1.0",
"3478404119","1095287880","1","4394","255","32","1095287880","3478404119","1","4394","16.11","6.0","4|2|0|40","1095287880","1095295080","1.7622|2.6432","0.0982|0.3092","5430|5430","2837","6|1","1095288300","9.69","0.0","115.0","0","38","8","26","0","1095287880","55","58","1095287880","1","1095287940","1","54","3","200","1095286980","8","1","1095288660","14","1","1095288600","13.45","50908","62","40","1.0",
