file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.number,file_id.type,file_creator.unknown,file_creator.software_version,device_info.timestamp[s],device_info.serial_number,device_info.product,device_info.software_version,unknown.unknown,max_met_data.update_time,max_met_data.unknown,max_met_data.vo2_max[mL/kg/min],max_met_data.max_met_category,max_met_data.calibrated_data,
"3478404119","1093730507","1","4394","266","44",,,,
"3478404119","1093730507","1","4394","266","44","1","1611",,
"3478404119","1093730507","1","4394","266","44","1","1611","1093730507","3478404119","4394","16.11",
"3478404119","1093730507","1","4394","266","44","1","1611","1093730507","3478404119","4394","16.11","0",
"3478404119","1093730507","1","4394","266","44","1","1611","1093730507","3478404119","4394","16.11","0","1093730506","233","39.0","0","0",
"3478404119","1093730507","1","4394","266","44","1","1611","1093730507","3478404119","4394","16.11","0","1093730506","233","39.0","0","0",
"3478404119","1093730507","1","4394","266","44","1","1611","1093730507","3478404119","4394","16.11","24297","1093730506","233","39.0","0","0",
