file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.number,file_id.type,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.garmin_product,device_info.software_version,software.version,unknown.unknown,monitoring_info.timestamp[s],monitoring_info.local_timestamp[s],monitoring_info.cycles_to_distance[m/cycle],monitoring_info.cycles_to_calories[kcal/cycle],monitoring_info.unknown,monitoring_info.resting_metabolic_rate[kcal / day],monitoring_info.activity_type,monitoring.timestamp[s],monitoring.distance[m],monitoring.steps[steps],monitoring.active_time[s],monitoring.active_calories[kcal],monitoring.duration_min[min],monitoring.activity_type,monitoring.unknown,monitoring_hr_data.timestamp[s],monitoring_hr_data.resting_heart_rate[bpm],monitoring_hr_data.current_day_resting_heart_rate[bpm],ohr_settings.timestamp[s],ohr_settings.enabled,event.timestamp[s],event.data16,event.event,event.event_type,event.data,stress_level.stress_level_time[s],stress_level.stress_level_value,stress_level.unknown,respiration_rate.timestamp,respiration_rate.respiration_rate[breaths/min],monitoring.timestamp_16[s],monitoring.heart_rate[bpm],monitoring.current_activity_type_intensity,monitoring.intensity,event.auto_activity_detect_start_timestamp[s],event.activity_type,event.auto_activity_detect_duration[min],monitoring.ascent[m],monitoring.descent[m],
"3478404119","1091581440","1","4394","18","32",,
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","200",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","200","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","0|54|16|65|0|2|0|224|230|0|0|192|205|1|0|0|0|0|0|0|0|0|0|0|0","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","0|54|16|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","0|54|16|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","0|54|16|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","0|54|16|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","0|54|16|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","0|54|16|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","0|54|16|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","0|54|16|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581500","34","1",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","0|54|16|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581500","34","1","1091581500","18.82",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","0|54|16|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581500","34","1","1091581500","18.82","13884","68",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","10|0|4|240","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581500","34","1","1091581500","18.82","13884","68",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","10|0|4|240","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581500","34","1","1091581560","18.53","13884","68",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","24|0|0|16","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581500","34","1","1091581560","18.53","13884","68",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","24|0|0|16","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581620","18","1","1091581560","18.53","13884","68",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","24|0|0|16","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581620","18","1","1091581620","18.14","13884","68",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","24|0|0|16","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581620","18","1","1091581620","18.14","14004","65",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","10|0|0|24","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581620","18","1","1091581620","18.14","14004","65",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","10|0|0|24","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581680","18","1","1091581620","18.14","14004","65",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","10|0|0|24","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581680","18","1","1091581680","18.47","14004","65",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","10|0|0|24","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581680","18","1","1091581680","18.47","14064","64",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","10|64|19|32","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581680","18","1","1091581680","18.47","14064","64",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","10|64|19|32","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581680","18","1","1091581680","18.47","14124","63",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","4|2|0|40","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581680","18","1","1091581680","18.47","14124","63",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","4|2|0|40","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581800","28","1","1091581680","18.47","14124","63",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","4|2|0|40","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581800","28","1","1091581800","18.79","14124","63",
"3478404119","1091581440","1","4394","18","32","1091581440","3478404119","1","4394","16.1","6.0","4|2|0|40","1091581440","1091588640","1.7622|2.6432","0.0982|0.3092","13010|13010","2837","6|1","1091581440","87.24","99","360.0","14","184","6","0","1091581440","55","59","1091581440","1","1091581440","200","78","3","200","1091581800","28","1","1091581800","18.79","14184","66",
