file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.garmin_product,device_info.software_version,device_info.device_index,device_info.source_type,device_info.local_device_type,unknown.unknown,timestamp_correlation.timestamp[s],timestamp_correlation.local_timestamp[s],hrv_value.timestamp,hrv_value.value[ms],hrv_status_summary.timestamp,hrv_status_summary.unknown,hrv_status_summary.weekly_average[ms],hrv_status_summary.last_night_average[ms],hrv_status_summary.last_night_5_min_high[ms],hrv_status_summary.baseline_low_upper[ms],hrv_status_summary.baseline_balanced_lower[ms],hrv_status_summary.baseline_balanced_upper[ms],hrv_status_summary.status,
"3478404119","1091862732","1","4394","68",,,,,,
"3478404119","1091862732","1","4394","68","1610",,,,,
"3478404119","1091862732","1","4394","68","1610","1091836920","3478404119","1","4394","16.1","0","5",
"3478404119","1091862732","1","4394","68","1610","1091836920","3478404119","1","4394","16.1","1","5","10",
"3478404119","1091862732","1","4394","68","1610","1091836920","3478404119","1","4394","16.1","1","5","10","1",
"3478404119","1091862732","1","4394","68","1610","1091836920","3478404119","1","4394","16.1","1","5","10","1","1091836920","1091844120",
"3478404119","1091862732","1","4394","68","1610","1091836920","3478404119","1","4394","16.1","1","5","10","1","1091836920","1091844120","1091837044","38.0",
"3478404119","1091862732","1","4394","68","1610","1091836920","3478404119","1","4394","16.1","1","5","10","1","1091836920","1091844120","1091837344","37.0",
"3478404119","1091862732","1","4394","68","1610","1091836920","3478404119","1","4394","16.1","1","5","10","1","1091836920","1091844120","1091837644","46.0",
"3478404119","1091862732","1","4394","68","1610","1091836920","3478404119","1","4394","16.1","1","5","10","1","1091836920","1091844120","1091837944","43.0",
"3478404119","1091862732","1","4394","68","1610","1091836920","3478404119","1","4394","16.1","1","5","10","1","1091836920","1091844120","1091838244","39.0",
"3478404119","1091862732","1","4394","68","1610","1091836920","3478404119","1","4394","16.1","1","5","10","1","1091836920","1091844120","1091838544","36.0",
"3478404119","1091862732","1","4394","68","1610","1091836920","3478404119","1","4394","16.1","1","5","10","1","1091836920","1091844120","1091838844","45.0",
"3478404119","1091862732","1","4394","68","1610","1091836920","3478404119","1","4394","16.1","1","5","10","1","1091836920","1091844120","1091839144","47.0",
"3478404119","1091862732","1","4394","68","1610","1091836920","3478404119","1","4394","16.1","1","5","10","1","1091836920","1091844120","1091839444","47.0",
"3478404119","1091862732","1","4394","68","1610","1091836920","3478404119","1","4394","16.1","1","5","10","1","1091836920","1091844120","1091839744","62.0",
