file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.number,file_id.type,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.garmin_product,device_info.software_version,software.version,unknown.unknown,monitoring_info.timestamp[s],monitoring_info.local_timestamp[s],monitoring_info.cycles_to_distance[m/cycle],monitoring_info.cycles_to_calories[kcal/cycle],monitoring_info.unknown,monitoring_info.resting_metabolic_rate[kcal / day],monitoring_info.activity_type,monitoring.timestamp[s],monitoring.distance[m],monitoring.steps[steps],monitoring.active_time[s],monitoring.active_calories[kcal],monitoring.duration_min[min],monitoring.activity_type,monitoring.unknown,monitoring_hr_data.timestamp[s],monitoring_hr_data.resting_heart_rate[bpm],monitoring_hr_data.current_day_resting_heart_rate[bpm],ohr_settings.timestamp[s],ohr_settings.enabled,event.timestamp[s],event.data16,event.event,event.event_type,event.data,event.auto_activity_detect_start_timestamp[s],event.activity_type,event.auto_activity_detect_duration[min],stress_level.stress_level_time[s],stress_level.stress_level_value,stress_level.unknown,respiration_rate.timestamp,respiration_rate.respiration_rate[breaths/min],monitoring.timestamp_16[s],monitoring.heart_rate[bpm],monitoring.current_activity_type_intensity,monitoring.intensity,monitoring.cycles[cycles],
"3478404119","1095743640","1","4394","29","32",,
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","200",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","200","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","186|184|79|65|0|2|0|224|230|0|0|192|205|1|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","186|184|79|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","186|184|79|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","186|184|79|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","186|184|79|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","186|184|79|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","186|184|79|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","186|184|79|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743674","200","78","3","200",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","186|184|79|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743700","1","54","3","200","1095742740","0","1",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","186|184|79|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743700","1","54","3","200","1095742740","0","1","1095743700","-2","1",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","186|184|79|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743700","1","54","3","200","1095742740","0","1","1095743700","-2","1","1095743700","-1.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","186|184|79|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743700","1","54","3","200","1095742740","0","1","1095743700","-2","1","1095743700","-1.0","47316","106",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","212|184|79|65|3|0|149|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743700","1","54","3","200","1095742740","0","1","1095743700","-2","1","1095743700","-1.0","47316","106",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","212|184|79|65|3|3|72|51|0|0|228|255|255|255|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743700","1","54","3","200","1095742740","0","1","1095743700","-2","1","1095743700","-1.0","47316","106",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","212|184|79|65|3|4|109|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743700","1","54","3","200","1095742740","0","1","1095743700","-2","1","1095743700","-1.0","47316","106",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","212|184|79|65|3|5|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743700","1","54","3","200","1095742740","0","1","1095743700","-2","1","1095743700","-1.0","47316","106",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","212|184|79|65|3|6|87|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743700","1","54","3","200","1095742740","0","1","1095743700","-2","1","1095743700","-1.0","47316","106",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","212|184|79|65|3|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743700","1","54","3","200","1095742740","0","1","1095743700","-2","1","1095743700","-1.0","47316","106",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","212|184|79|65|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743700","1","54","3","200","1095742740","0","1","1095743700","-2","1","1095743700","-1.0","47316","106",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","212|184|79|65|3|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743700","1","54","3","200","1095742740","0","1","1095743700","-2","1","1095743700","-1.0","47316","106",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","212|184|79|65|3|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743700","1","54","3","200","1095742740","0","1","1095743700","-2","1","1095743700","-1.0","47316","106",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","212|184|79|65|3|11|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743700","1","54","3","200","1095742740","0","1","1095743700","-2","1","1095743700","-1.0","47316","106",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","8|0|4|240","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743700","1","54","3","200","1095742740","0","1","1095743700","-2","1","1095743700","-1.0","47316","106",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","212|184|79|65|2|2|16|38|38|128|136|45|0|0|0|0|0|135|135|136|137|137|1|0|53","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743700","1","54","3","200","1095742740","0","1","1095743700","-2","1","1095743700","-1.0","47316","106",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","212|184|79|65|2|2|16|38|38|128|136|45|0|0|0|0|0|135|135|136|137|137|1|0|53","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743700","-2","1","1095743700","-1.0","47316","106",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","212|184|79|65|2|2|16|38|38|128|136|45|0|0|0|0|0|135|135|136|137|137|1|0|53","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743760","90","1","1095743700","-1.0","47316","106",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","212|184|79|65|2|2|16|38|38|128|136|45|0|0|0|0|0|135|135|136|137|137|1|0|53","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743760","90","1","1095743760","-1.0","47316","106",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","212|184|79|65|2|2|16|38|38|128|136|45|0|0|0|0|0|135|135|136|137|137|1|0|53","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743760","90","1","1095743760","-1.0","47376","96",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","16|185|79|65|2|2|1|38|38|136|136|45|0|0|0|0|0|137|137|137|136|136|1|0|56","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743760","90","1","1095743760","-1.0","47376","96",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","40|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743640","131.28","149","389.0","22","434","6","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743760","90","1","1095743760","-1.0","47376","96",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","40|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","149","389.0","22","434","8","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743760","90","1","1095743760","-1.0","47376","96","200","6.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","40|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","149","389.0","22","434","8","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743820","-2","1","1095743760","-1.0","47376","96","200","6.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","40|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","149","389.0","22","434","8","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743820","-2","1","1095743820","-1.0","47376","96","200","6.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","40|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","149","389.0","22","434","8","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743820","-2","1","1095743820","-1.0","47436","99","200","6.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","40|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","149","389.0","22","434","8","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743820","-2","1","1095743820","-1.0","47436","99","200","6.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","40|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","168","449.0","28","434","6","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743820","-2","1","1095743820","-1.0","47436","99","38","1.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","40|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","168","449.0","28","434","6","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743880","-2","1","1095743820","-1.0","47436","99","38","1.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","40|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","168","449.0","28","434","6","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743880","-2","1","1095743880","-1.0","47436","99","38","1.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","40|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","168","449.0","28","434","6","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743880","-2","1","1095743880","-1.0","47496","109","38","1.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","20|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","168","449.0","28","434","6","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743880","-2","1","1095743880","-1.0","47496","109","38","1.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","20|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","168","60.0","6","434","0","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743880","-2","1","1095743880","-1.0","47496","109","192","6.0","0.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","20|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","168","60.0","6","434","0","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743940","-2","1","1095743880","-1.0","47496","109","192","6.0","0.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","20|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","168","60.0","6","434","0","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743940","-2","1","1095743940","-1.0","47496","109","192","6.0","0.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","20|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","168","60.0","6","434","0","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743940","-2","1","1095743940","-1.0","47556","104","192","6.0","0.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","46|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","168","60.0","6","434","0","0","1095743640","54","52","1095743640","1","1095743760","1","54","3","200","1095742800","8","1","1095743940","-2","1","1095743940","-1.0","47556","104","192","6.0","0.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","46|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","168","60.0","6","434","0","0","1095743640","54","52","1095743640","1","1095744000","4","54","3","200","1095742860","0","4","1095743940","-2","1","1095743940","-1.0","47556","104","192","6.0","0.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","46|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","168","60.0","6","434","0","0","1095743640","54","52","1095743640","1","1095744000","4","54","3","200","1095742860","0","4","1095744000","-2","1","1095743940","-1.0","47556","104","192","6.0","0.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","46|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","168","60.0","6","434","0","0","1095743640","54","52","1095743640","1","1095744000","4","54","3","200","1095742860","0","4","1095744000","-2","1","1095744000","-1.0","47556","104","192","6.0","0.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","46|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","168","60.0","6","434","0","0","1095743640","54","52","1095743640","1","1095744000","4","54","3","200","1095742860","0","4","1095744000","-2","1","1095744000","-1.0","47616","99","192","6.0","0.0",
"3478404119","1095743640","1","4394","29","32","1095743640","3478404119","1","4394","16.11","6.0","16|0|0|248","1095743640","1095750840","1.7622|2.6432","0.0982|0.3092","4880|4880","2837","6|1","1095743760","131.28","168","60.0","6","434","0","0","1095743640","54","52","1095743640","1","1095744000","4","54","3","200","1095742860","0","4","1095744000","-2","1","1095744000","-1.0","47616","99","192","6.0","0.0",
