file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.garmin_product,device_info.software_version,unknown.unknown,event.timestamp[s],event.data,event.event,event.event_type,sleep_assessment.average_stress_during_sleep,sleep_assessment.combined_awake_score,sleep_assessment.awake_time_score,sleep_assessment.awakenings_count_score,sleep_assessment.deep_sleep_score,sleep_assessment.sleep_duration_score,sleep_assessment.light_sleep_score,sleep_assessment.overall_sleep_score,sleep_assessment.sleep_quality_score,sleep_assessment.sleep_recovery_score,sleep_assessment.rem_sleep_score,sleep_assessment.sleep_restlessness_score,sleep_assessment.awakenings_count,sleep_assessment.unknown,sleep_assessment.interruptions_score,sleep_level.timestamp[s],sleep_level.sleep_level,
"3478404119","1093417669","1","4394","49",,,,,,,,,,,,,
"3478404119","1093417669","1","4394","49","1611",,,,,,,,,,,,
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11",,,,,,,
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1",,,,,,
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093392420","1093399620","74","0",,
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1",,
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093392780","2",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093394340","3",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093397580","2",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093398720","3",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093399560","1",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093400760","2",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093402020","3",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093403520","2",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093403580","1",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093403760","2",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093404120","1",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093405980","2",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093406700","1",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093407060","2",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093408440","3",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093409220","2",
"3478404119","1093417669","1","4394","49","1611","1093417669","3478404119","1","4394","16.11","1","1093415580","1093422780","74","1","22.82","24","48","0","100","59","68","45","48","64","0","77","5","0","31","1093409820","1",
