file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.garmin_product,device_info.software_version,unknown.unknown,event.timestamp[s],event.data,event.event,event.event_type,sleep_assessment.average_stress_during_sleep,sleep_assessment.combined_awake_score,sleep_assessment.awake_time_score,sleep_assessment.awakenings_count_score,sleep_assessment.deep_sleep_score,sleep_assessment.sleep_duration_score,sleep_assessment.light_sleep_score,sleep_assessment.overall_sleep_score,sleep_assessment.sleep_quality_score,sleep_assessment.sleep_recovery_score,sleep_assessment.rem_sleep_score,sleep_assessment.sleep_restlessness_score,sleep_assessment.awakenings_count,sleep_assessment.unknown,sleep_assessment.interruptions_score,sleep_level.timestamp[s],sleep_level.sleep_level,
"3478404119","1095327496","1","4394","49",,,,,,,,,,,,,
"3478404119","1095327496","1","4394","49","1611",,,,,,,,,,,,
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11",,,,,,,
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1",,,,,,
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095289020","1095296220","74","0",,
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1",,
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095290340","2",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095292860","3",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095295500","2",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095298500","3",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095299520","2",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095300120","4",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095305820","2",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095308340","1",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095308940","2",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095310260","3",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095311100","2",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095311160","1",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095312480","2",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095312840","4",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095313680","2",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095315120","4",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095316560","2",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095316860","4",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095318060","2",
"3478404119","1095327496","1","4394","49","1611","1095327496","3478404119","1","4394","16.11","1","1095324300","1095331500","74","1","10.89","72","57","87","100","100","79","85","84","96","66","71","1","0","72","1095318480","4",
