file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.garmin_product,device_info.software_version,unknown.unknown,event.timestamp[s],event.data,event.event,event.event_type,sleep_assessment.average_stress_during_sleep,sleep_assessment.combined_awake_score,sleep_assessment.awake_time_score,sleep_assessment.awakenings_count_score,sleep_assessment.deep_sleep_score,sleep_assessment.sleep_duration_score,sleep_assessment.light_sleep_score,sleep_assessment.overall_sleep_score,sleep_assessment.sleep_quality_score,sleep_assessment.sleep_recovery_score,sleep_assessment.rem_sleep_score,sleep_assessment.sleep_restlessness_score,sleep_assessment.awakenings_count,sleep_assessment.unknown,sleep_assessment.interruptions_score,sleep_level.timestamp[s],sleep_level.sleep_level,
"3478404119","1094882812","1","4394","49",,,,,,,,,,,,,
"3478404119","1094882812","1","4394","49","1611",,,,,,,,,,,,
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11",,,,,,,
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11","1",,,,,,
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11","1","1094851380","1094858580","74","0",,
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11","1","1094877060","1094884260","74","1",,
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11","1","1094877060","1094884260","74","1","13.71","67","61","74","100","71","94","74","79","85","68","71","2","0","69",
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11","1","1094877060","1094884260","74","1","13.71","67","61","74","100","71","94","74","79","85","68","71","2","0","69","1094852220","2",
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11","1","1094877060","1094884260","74","1","13.71","67","61","74","100","71","94","74","79","85","68","71","2","0","69","1094853420","3",
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11","1","1094877060","1094884260","74","1","13.71","67","61","74","100","71","94","74","79","85","68","71","2","0","69","1094853960","2",
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11","1","1094877060","1094884260","74","1","13.71","67","61","74","100","71","94","74","79","85","68","71","2","0","69","1094855280","1",
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11","1","1094877060","1094884260","74","1","13.71","67","61","74","100","71","94","74","79","85","68","71","2","0","69","1094855940","2",
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11","1","1094877060","1094884260","74","1","13.71","67","61","74","100","71","94","74","79","85","68","71","2","0","69","1094856840","1",
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11","1","1094877060","1094884260","74","1","13.71","67","61","74","100","71","94","74","79","85","68","71","2","0","69","1094857440","2",
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11","1","1094877060","1094884260","74","1","13.71","67","61","74","100","71","94","74","79","85","68","71","2","0","69","1094859180","3",
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11","1","1094877060","1094884260","74","1","13.71","67","61","74","100","71","94","74","79","85","68","71","2","0","69","1094859240","1",
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11","1","1094877060","1094884260","74","1","13.71","67","61","74","100","71","94","74","79","85","68","71","2","0","69","1094862960","2",
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11","1","1094877060","1094884260","74","1","13.71","67","61","74","100","71","94","74","79","85","68","71","2","0","69","1094864340","3",
"3478404119","1094882812","1","4394","49","1611","1094882812","3478404119","1","4394","16.11","1","1094877060","1094884260","74","1","13.71","67","61","74","100","71","94","74","79","85","68","71","2","0","69","1094865660","2",
