file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.garmin_product,device_info.software_version,unknown.unknown,event.timestamp[s],event.data,event.event,event.event_type,sleep_assessment.average_stress_during_sleep,sleep_assessment.combined_awake_score,sleep_assessment.awake_time_score,sleep_assessment.awakenings_count_score,sleep_assessment.deep_sleep_score,sleep_assessment.sleep_duration_score,sleep_assessment.light_sleep_score,sleep_assessment.overall_sleep_score,sleep_assessment.sleep_quality_score,sleep_assessment.sleep_recovery_score,sleep_assessment.rem_sleep_score,sleep_assessment.sleep_restlessness_score,sleep_assessment.awakenings_count,sleep_assessment.unknown,sleep_assessment.interruptions_score,sleep_level.timestamp[s],sleep_level.sleep_level,
"3478404119","1095141643","1","4394","49",,,,,,,,,,,,,
"3478404119","1095141643","1","4394","49","1611",,,,,,,,,,,,
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11",,,,,,,
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1",,,,,,
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1","1095121740","1095128940","74","0",,
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1","1095138360","1095145560","74","1",,
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1","1095138360","1095145560","74","1","15.11","100","100","100","100","43","95","59","88","80","70","89","0","0","98",
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1","1095138360","1095145560","74","1","15.11","100","100","100","100","43","95","59","88","80","70","89","0","0","98","1095122160","2",
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1","1095138360","1095145560","74","1","15.11","100","100","100","100","43","95","59","88","80","70","89","0","0","98","1095125280","3",
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1","1095138360","1095145560","74","1","15.11","100","100","100","100","43","95","59","88","80","70","89","0","0","98","1095125940","2",
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1","1095138360","1095145560","74","1","15.11","100","100","100","100","43","95","59","88","80","70","89","0","0","98","1095128100","4",
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1","1095138360","1095145560","74","1","15.11","100","100","100","100","43","95","59","88","80","70","89","0","0","98","1095128160","2",
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1","1095138360","1095145560","74","1","15.11","100","100","100","100","43","95","59","88","80","70","89","0","0","98","1095128220","1",
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1","1095138360","1095145560","74","1","15.11","100","100","100","100","43","95","59","88","80","70","89","0","0","98","1095130080","2",
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1","1095138360","1095145560","74","1","15.11","100","100","100","100","43","95","59","88","80","70","89","0","0","98","1095131640","3",
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1","1095138360","1095145560","74","1","15.11","100","100","100","100","43","95","59","88","80","70","89","0","0","98","1095132780","2",
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1","1095138360","1095145560","74","1","15.11","100","100","100","100","43","95","59","88","80","70","89","0","0","98","1095132840","1",
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1","1095138360","1095145560","74","1","15.11","100","100","100","100","43","95","59","88","80","70","89","0","0","98","1095134760","2",
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1","1095138360","1095145560","74","1","15.11","100","100","100","100","43","95","59","88","80","70","89","0","0","98","1095135240","4",
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","1","1095138360","1095145560","74","1","15.11","100","100","100","100","43","95","59","88","80","70","89","0","0","98","1095138360","2",
"3478404119","1095141643","1","4394","49","1611","1095141643","3478404119","1","4394","16.11","22","1095138360","1095145560","74","1","15.11","100","100","100","100","43","95","59","88","80","70","89","0","0","98","1095138360","2",
