file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.garmin_product,device_info.software_version,unknown.unknown,event.timestamp[s],event.data,event.event,event.event_type,sleep_assessment.average_stress_during_sleep,sleep_assessment.combined_awake_score,sleep_assessment.awake_time_score,sleep_assessment.awakenings_count_score,sleep_assessment.deep_sleep_score,sleep_assessment.sleep_duration_score,sleep_assessment.light_sleep_score,sleep_assessment.overall_sleep_score,sleep_assessment.sleep_quality_score,sleep_assessment.sleep_recovery_score,sleep_assessment.rem_sleep_score,sleep_assessment.sleep_restlessness_score,sleep_assessment.awakenings_count,sleep_assessment.unknown,sleep_assessment.interruptions_score,sleep_level.timestamp[s],sleep_level.sleep_level,
"3478404119","1092043764","1","4394","49",,,,,,,,,,,,,
"3478404119","1092043764","1","4394","49","1610",,,,,,,,,,,,
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1",,,,,,,
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1",,,,,,
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092018480","1092025680","74","0",,
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1",,
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092019080","2",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092020520","3",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092020940","2",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092021780","3",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092022080","2",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092022440","3",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092025560","2",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092025740","1",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092026220","2",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092026940","3",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092027000","1",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092027480","2",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092029100","3",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092032520","2",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092033660","1",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092033900","2",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092035340","4",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092036720","1",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","1","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092038460","2",
"3478404119","1092043764","1","4394","49","1610","1092043764","3478404119","1","4394","16.1","25","1092038460","1092045660","74","1","23.94","64","54","74","100","46","82","55","68","62","46","83","2","0","68","1092038460","2",
