"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","39|76|65|65|2|2|2|244|252|167|166|87|1|1|1|1|1|166|166|166|166|166|1|19|42","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","174.0","14","511","0","957","7719","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.86","19460","1094798340","-2","1","1094798340","-1.0","101","192","6.0","2.804",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","59|76|65|65|2|2|16|25|25|166|174|49|0|0|0|0|0|174|175|175|175|174|1|19|44","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","174.0","14","511","0","957","7719","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.86","19460","1094798340","-2","1","1094798340","-1.0","101","192","6.0","2.804",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","59|76|65|65|2|2|16|25|25|166|174|49|0|0|0|0|0|174|175|175|175|174|1|19|44","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","174.0","14","511","0","957","10347","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19495","1094798340","-2","1","1094798340","-1.0","101","192","6.0","2.804",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","59|76|65|65|2|2|16|25|25|166|174|49|0|0|0|0|0|174|175|175|175|174|1|19|44","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","174.0","14","511","0","957","10347","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19495","1094798400","-2","1","1094798340","-1.0","101","192","6.0","2.804",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","59|76|65|65|2|2|16|25|25|166|174|49|0|0|0|0|0|174|175|175|175|174|1|19|44","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","174.0","14","511","0","957","10347","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19495","1094798400","-2","1","1094798400","-1.0","101","192","6.0","2.804",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","59|76|65|65|2|2|16|25|25|166|174|49|0|0|0|0|0|174|175|175|175|174|1|19|44","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","174.0","14","511","0","957","10347","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19520","1094798400","-2","1","1094798400","-1.0","105","192","6.0","2.804",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","89|76|65|65|2|2|1|25|25|174|174|49|0|0|0|0|0|174|174|174|174|174|1|0|73","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","174.0","14","511","0","957","10347","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19520","1094798400","-2","1","1094798400","-1.0","105","192","6.0","2.804",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","16|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","174.0","14","511","0","957","10347","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19520","1094798400","-2","1","1094798400","-1.0","105","192","6.0","2.804",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","16|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","174.0","14","511","0","957","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19545","1094798400","-2","1","1094798400","-1.0","105","192","6.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","16|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","174.0","14","511","0","957","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19545","1094798460","-2","1","1094798400","-1.0","105","192","6.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","16|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","174.0","14","511","0","957","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19545","1094798460","-2","1","1094798460","-1.0","105","192","6.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","16|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","174.0","14","511","0","957","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19580","1094798460","-2","1","1094798460","-1.0","108","192","6.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","14|0|4|240","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","174.0","14","511","0","957","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19580","1094798460","-2","1","1094798460","-1.0","108","192","6.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","14|0|4|240","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","2073.0","101","511","6","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19580","1094798460","-2","1","1094798460","-1.0","108","38","1.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","14|0|4|240","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","2073.0","101","511","6","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19580","1094798520","-1","1","1094798460","-1.0","108","38","1.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","14|0|4|240","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","2073.0","101","511","6","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19580","1094798520","-1","1","1094798520","-1.0","108","38","1.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","14|0|4|240","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","2073.0","101","511","6","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19640","1094798520","-1","1","1094798520","-1.0","117","38","1.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","10|64|21|32","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","2073.0","101","511","6","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19640","1094798520","-1","1","1094798520","-1.0","117","38","1.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","239|76|65|65|2|2|48|48|48|172|161|49|0|0|0|0|0|138|148|158|160|161|1|0|30","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","2073.0","101","511","6","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19640","1094798520","-1","1","1094798520","-1.0","117","38","1.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","239|76|65|65|2|2|48|48|48|172|161|49|0|0|0|0|0|138|148|158|160|161|1|0|30","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","2073.0","101","511","6","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19640","1094798580","91","1","1094798520","-1.0","117","38","1.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","239|76|65|65|2|2|48|48|48|172|161|49|0|0|0|0|0|138|148|158|160|161|1|0|30","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","2073.0","101","511","6","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19640","1094798580","91","1","1094798580","14.05","117","38","1.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","239|76|65|65|2|2|48|48|48|172|161|49|0|0|0|0|0|138|148|158|160|161|1|0|30","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","2073.0","101","511","6","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19700","1094798580","91","1","1094798580","14.05","113","38","1.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","3|77|65|65|2|2|67|48|48|128|137|49|0|0|0|0|0|130|134|135|137|137|1|0|40","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","2073.0","101","511","6","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19700","1094798580","91","1","1094798580","14.05","113","38","1.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","4|2|0|40","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","2073.0","101","511","6","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19700","1094798580","91","1","1094798580","14.05","113","38","1.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","28|77|65|65|2|2|84|48|48|137|137|49|0|0|0|0|0|153|148|145|142|140|1|0|34","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","2073.0","101","511","6","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19700","1094798580","91","1","1094798580","14.05","113","38","1.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","28|77|65|65|2|2|84|48|48|137|137|49|0|0|0|0|0|153|148|145|142|140|1|0|34","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19700","1094798580","91","1","1094798580","14.05","113","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","28|77|65|65|2|2|84|48|48|137|137|49|0|0|0|0|0|153|148|145|142|140|1|0|34","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19700","1094798640","88","1","1094798580","14.05","113","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","28|77|65|65|2|2|84|48|48|137|137|49|0|0|0|0|0|153|148|145|142|140|1|0|34","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19700","1094798640","88","1","1094798640","14.44","113","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","28|77|65|65|2|2|84|48|48|137|137|49|0|0|0|0|0|153|148|145|142|140|1|0|34","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19760","1094798640","88","1","1094798640","14.44","100","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|48","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19760","1094798640","88","1","1094798640","14.44","100","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|48","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19760","1094798700","75","1","1094798640","14.44","100","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|48","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19760","1094798700","75","1","1094798700","14.26","100","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|48","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19820","1094798700","75","1","1094798700","14.26","93","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","34|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19820","1094798700","75","1","1094798700","14.26","93","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","34|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19820","1094798760","71","1","1094798700","14.26","93","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","34|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19820","1094798760","71","1","1094798760","14.66","93","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","34|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19880","1094798760","71","1","1094798760","14.66","84","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","16|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19880","1094798760","71","1","1094798760","14.66","84","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","16|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19880","1094798820","84","1","1094798760","14.66","84","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","16|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19880","1094798820","84","1","1094798820","14.29","84","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","16|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19940","1094798820","84","1","1094798820","14.29","87","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|56","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19940","1094798820","84","1","1094798820","14.29","87","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|56","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19940","1094798880","85","1","1094798820","14.29","87","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|56","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","19940","1094798880","85","1","1094798880","14.12","87","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|56","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20000","1094798880","85","1","1094798880","14.12","92","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","80|140|1|176","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20000","1094798880","85","1","1094798880","14.12","92","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","80|140|1|176","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20000","1094798940","86","1","1094798880","14.12","92","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","80|140|1|176","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20000","1094798940","86","1","1094798940","13.93","92","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|64","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20000","1094798940","86","1","1094798940","13.93","92","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|64","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20000","1094799000","76","1","1094798940","13.93","92","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|64","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20000","1094799000","76","1","1094799000","14.09","92","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|64","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20120","1094799000","76","1","1094799000","14.09","90","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","10|0|4|240","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20120","1094799000","76","1","1094799000","14.09","90","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","10|0|4|240","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20120","1094799060","78","1","1094799000","14.09","90","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","10|0|4|240","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20120","1094799060","78","1","1094799060","13.97","90","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","10|0|4|240","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20180","1094799060","78","1","1094799060","13.97","85","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|72","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20180","1094799060","78","1","1094799060","13.97","85","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|72","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20180","1094799120","-2","1","1094799060","13.97","85","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|72","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20180","1094799120","-2","1","1094799120","-1.0","85","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|72","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20240","1094799120","-2","1","1094799120","-1.0","86","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","26|79|65|65|2|2|5|63|70|173|173|49|2|2|1|1|1|172|172|172|173|173|1|7|54","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20240","1094799120","-2","1","1094799120","-1.0","86","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","46|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094797920","25.11","0.0","294.0","26","511","0","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20240","1094799120","-2","1","1094799120","-1.0","86","160","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","46|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094799120","25.11","0.0","294.0","26","511","8","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20240","1094799120","-2","1","1094799120","-1.0","86","168","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","46|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094799120","25.11","0.0","294.0","26","511","8","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20240","1094799180","-1","1","1094799120","-1.0","86","168","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","46|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094799120","25.11","0.0","294.0","26","511","8","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20240","1094799180","-1","1","1094799180","-1.0","86","168","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","46|0|0|248","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094799120","25.11","0.0","294.0","26","511","8","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20300","1094799180","-1","1","1094799180","-1.0","87","168","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|80","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094799120","25.11","0.0","294.0","26","511","8","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20300","1094799180","-1","1","1094799180","-1.0","87","168","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|80","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094799120","25.11","0.0","294.0","26","511","8","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20300","1094799240","-1","1","1094799180","-1.0","87","168","5.0","2.401",
"3478404119","1094797860","1","4394","224","32","1094797860","3478404119","1","4394","16.11","6.0","0|0|0|80","1094797860","1094805060","1.7622|2.6432","0.0982|0.3092","6050|6050","2837","6|1","1094799120","25.11","0.0","294.0","26","511","8","1074","10120","1094797860","57","54","1094797860","1","1094797913","200","78","3","200","2.432","20300","1094799240","-1","1","1094799240","13.43","87","168","5.0","2.401",
